nid	v	maxdeg	max_ratio	argmax_alpha
v22CCCCACCACACACACACCACACACACAACACACAACAAAE	22	6	6.098555198027045e-07	21.872676300000002
v22CCCCACCACACACACACCACACACACAACCAACACAAABE	22	6	2.013219336724542e-07	43.466993469328585
v22CCCCACCACACACACACCACACACACACACAACAACAAAE	22	6	4.972097095300053e-07	21.872676300000002
v22CCCCACCACACACACACCACACACACACACAACACAAABE	22	6	1.6946873142465626e-07	21.872676300000002
v22CCCCACCACACACACACCACACACACACACACAAACAAAE	22	6	6.302347618864887e-07	21.872676300000002
v22CCCCACCACACACCACACACACACACAACACACAACAAAE	22	6	2.090737274958848e-07	43.466993469328585
v22CCCCACCACACACCACACACACACACACAACACAACAAAE	22	6	2.0478986257347736e-07	21.872676300000002
v22CCCCACCACACACCACACACACACACACACAACACAAABE	22	6	9.348388680376812e-08	21.872676300000002
v22CCCCACCACACACCACACACACACACACACACAACAAAAE	22	6	1.7095949908432179e-07	21.872676300000002
v22CCCCACCACACACCACACACACACACCAACACAACAADEE	22	6	3.280164993205447e-07	21.872676300000002
v22CCCCACCACACACCACACCACACACACAAACCAACAADEE	22	6	3.9007638918835984e-07	21.872676300000002
v22CCCCACCACACACCACACCACACACACAACACAAACAAAE	22	6	1.528275812643234e-07	55.27909663310495
v22CCCCACCACACACCACACCACACACACAACACAACAAAAE	22	6	2.2608812067681317e-07	43.466993469328585
v22CCCCACCACACACCACACCACACACACAACACAACAADEE	22	6	3.8768253075334804e-07	21.872676300000002
v22CCCCACCACACACCACACCACACACACAACACCAAABABE	22	6	1.6726891864778352e-07	43.466993469328585
v22CCCCACCACACACCACACCACACACACACAACAACAAAAE	22	6	3.0780077871071417e-07	43.466993469328585
v22CCCCACCACACCACACACACAACCACACACACAACAAAAE	22	6	3.048731685340195e-07	21.872676300000002
v22CCCCACCACACCACACACACACACACACAACACAACAAAE	22	6	1.8616070831850368e-07	21.872676300000002
v22CCCCACCACACCACACACACACACACACACAACAACAAAE	22	6	1.8167498241000715e-07	21.872676300000002
v22CCCCACCACACCACACACACACACACACACAACACAAABE	22	6	1.3780119503052013e-07	55.27909663310495
v22CCCCACCACACCACACACACACACACACACACAACAAAAE	22	6	1.2006352684608883e-07	43.466993469328585
v22CCCCACCACACCACACACCACACACAACACACAAACAAAE	22	6	1.8083699398246409e-07	43.466993469328585
v22CCCCACCACACCACACACCACACACACAACACAAACAAAE	22	6	1.7201389963316192e-07	55.27909663310495
v22CCCCACCACACCACACACCACACACACAACACAACAADEE	22	6	2.570875644080596e-07	21.872676300000002
v22CCCCACCACACCACACACCACACACACAACACCAAABABE	22	6	1.5262120806939089e-07	43.466993469328585
v22CCCCACCACACCACACACCACACACACACAACAAACAAAE	22	6	1.1577056056696572e-07	55.27909663310495
v22CCCCACCACACCACACACCACACACACACAACAACAAAAE	22	6	1.5662060138745258e-07	43.466993469328585
v22CCCCACCACACCACACACCACACACACACAACCAAABAAE	22	6	1.2845687793833828e-07	55.27909663310495
v22CCCCACCACACCACACACCACACACCAAACACAACAADEE	22	6	4.804550231996372e-07	21.872676300000002
v22CCCCACCACACCACACACCACACACCAAACACCAAABABE	22	6	2.503473955919123e-07	43.466993469328585
v22CCCCACCACACCACACACCACACACCAACACACAAAABBE	22	6	3.649638593082928e-07	21.872676300000002
v22CCCCACCACACCACCACACCACACACAACCAAABCAAABE	22	6	1.5349880140574129e-07	43.466993469328585
v22CCCCACCACCACACCACACACACAACACACAACACAAABE	22	6	2.630220883442266e-07	21.872676300000002
v22CCCCACCACCACACCACACACACACAACACAACAACAAAE	22	6	2.9242260097474945e-07	21.872676300000002
v22CCCCACCACCACACCACACACACACAACACACAACAAAAE	22	6	1.9805449899003084e-07	55.27909663310495
v22CCCCACCACCACACCACACACACACAACCAACAACAAABE	22	6	3.317032766808485e-07	43.466993469328585
v22CCCCACCACCACACCACACACACACAACCAACAACADEAE	22	6	1.8714782744139473e-07	43.466993469328585
v23CCCACACACACACACACACACACACACACACACACACACAAE	23	6	1.4261206139986992e-06	2.1000000000000014
v23CCCACACACCAACACACCAACACACCAACACACCAACACAAE	23	6	3.827487449042019e-06	2.1000000000000014
v23CCCACACACCACACAACCACACAACCACACAACCACACAABE	23	6	7.018709604622289e-07	2.1000000000000014
v23CCCACACACCACACACACCACACACAACACACACAACACAAE	23	6	7.696397033493504e-07	21.872676300000002
v23CCCACACCACACAACCACACAACCACACAACCACACAACAAE	23	6	3.7718465022154e-07	21.872676300000002
v23CCCACACCACACACACACACACACACACACACACACACAAAE	23	6	4.5833743870083526e-07	43.466993469328585
v23CCCACACCACCACACAACACCACACAACACCACACAACAAAE	23	6	1.1033042149588211e-07	55.27909663310495
v23CCCACCACACCACACAACACCACACAACACCACACAACAAAE	23	6	1.3703957296824688e-07	55.27909663310495
v23CCCACCACACCACACACAACCACACACAACCACACACAAABE	23	6	2.0959064348604313e-05	2.1000000000000014
v23CCCACCACACCACACACACACCACACAACAACCACACAAAAE	23	6	6.152211667511003e-07	21.872676300000002
v23CCCACCACACCACACACACACCACACACAAACCACACADEAE	23	6	3.832750985364954e-07	21.872676300000002
v23CCCACCACACCACACACACACCACACACAACACACACADEAE	23	6	1.10123451427923e-07	55.27909663310495
v23CCCACCACACCACACACACACCACACACADECACACACAABE	23	6	3.388122399729636e-07	21.872676300000002
v23CCCACCACACCACACCAACACCACACACAAACCACACADEAE	23	6	9.125375476136238e-07	21.872676300000002
v23CCCACCACACCACACCAACACCACACACDEACCACACADEAE	23	6	2.018089872678285e-07	43.466993469328585
v23CCCACCACACCACACCACACACCACACAACADECACACAAAE	23	6	1.2100766014765939e-06	21.872676300000002
v23CCCACCACCACCACACACACCACACCAAACACACAAACDEAE	23	6	4.800824965500839e-07	21.872676300000002
v23CCCACCACCACCACACCACACCACACACACAACAAACAAAAE	23	6	3.163638699047268e-07	21.872676300000002
v23CCCACCCACCACCACAACCAACCAACCACAACAACAAACAAE	23	6	3.638396766062475e-07	43.466993469328585
v23CCCACCCACCACCACAACCACACAACCACAACAACAAACAAE	23	6	4.97550952703808e-07	55.27909663310495
v23CCCACCCACCACCACAACCACACACACACAACCAACAAADEE	23	6	8.561257704171548e-07	21.872676300000002
v23CCCACCCACCACCACAACCACACCAACCACAAACACADEABE	23	6	2.0139463525180308e-07	55.27909663310495
v23CCCCACCACACACACACACACACACACACACACACAACAAAE	23	6	2.4895112665449243e-07	21.872676300000002
v23CCCCACCACACACACACCACACACACACACAACACAACAAAE	23	6	2.131904270407543e-07	21.872676300000002
v23CCCCACCACACACACACCACACACACACACACAACAACAAAE	23	6	2.0115259743940784e-07	21.872676300000002
v23CCCCACCACACACACACCACACACACACACACAACACAAABE	23	6	3.5890960631205374e-07	21.872676300000002
v23CCCCACCACACACACACCACACACACACACACACAAACAAAE	23	6	7.406359355081514e-07	21.872676300000002
v23CCCCACCACACACCACACACACAACCACACACACAACAAAAE	23	6	2.497587186882613e-07	21.872676300000002
v23CCCCACCACACACCACACACACACACACAACACACAACAAAE	23	6	1.8171788518434374e-07	21.872676300000002
v23CCCCACCACACACCACACACACACACACACAACACAACAAAE	23	6	1.987066733268321e-07	21.872676300000002
v23CCCCACCACACACCACACACACACACACACACAACAACAAAE	23	6	1.6674651212196232e-07	21.872676300000002
v23CCCCACCACACACCACACACACACACACACACAACACAAABE	23	6	2.572820870097532e-07	21.872676300000002
v23CCCCACCACACACCACACACACACACACACACACAAACAAAE	23	6	6.275601159935649e-07	21.872676300000002
v23CCCCACCACACACCACACACACACACACACACACAACAAAAE	23	6	4.328002353728045e-07	21.872676300000002
v23CCCCACCACACACCACACACACACACCAACACAACAACAAAE	23	6	1.8784249989381617e-07	55.27909663310495
v23CCCCACCACACACCACACCACACACACAACACAACAACAAAE	23	6	2.4501587013212846e-07	21.872676300000002
v23CCCCACCACACACCACACCACACACACAACACAACACAAABE	23	6	2.4346430001667863e-07	55.27909663310495
v23CCCCACCACACACCACACCACACACACAACACACAAACAAAE	23	6	2.628684565028777e-07	43.466993469328585
v23CCCCACCACACACCACACCACACACACAACACACAACAAAAE	23	6	2.4915051514286004e-07	43.466993469328585
v23CCCCACCACACACCACACCACACACACAACACACAACADEAE	23	6	2.2784538054528407e-07	43.466993469328585
v23CCCCACCACACACCACACCACACACACACAACAACAACAAAE	23	6	4.3960223871967986e-07	21.872676300000002
v23CCCCACCACACACCACACCACACACACACAACACAACAAAAE	23	6	2.279033199922819e-07	43.466993469328585
v23CCCCACCACACACCACACCACACACACACAACCAACAADAEE	23	6	4.0122803626011865e-07	43.466993469328585
v23CCCCACCACACCACACACACAACCACACACACAACAACAAAE	23	6	6.4968379831963e-07	21.872676300000002
v23CCCCACCACACCACACACACACACACACACAACACAACAAAE	23	6	1.1154633717592456e-07	55.27909663310495
v23CCCCACCACACCACACACACACACACACACACAACAACAAAE	23	6	1.1831060361048451e-07	43.466993469328585
v23CCCCACCACACCACACACACACACACACACACACAACAAAAE	23	6	2.5045556508340457e-07	21.872676300000002
v23CCCCACCACACCACACACACACACCAACACACACAACAAAAE	23	6	5.341708108824219e-07	21.872676300000002
v23CCCCACCACACCACACACACACACCACAACACACAACAAAAE	23	6	3.6391293326425425e-07	43.466993469328585
v23CCCCACCACACCACACACCACACACAACACACAACACAAABE	23	6	2.276789857951781e-07	43.466993469328585
v23CCCCACCACACCACACACCACACACACAACACAACAACAAAE	23	6	1.888738749661281e-07	43.466993469328585
v23CCCCACCACACCACACACCACACACACAACACAACACAAABE	23	6	2.783014056596177e-07	55.27909663310495
v23CCCCACCACACCACACACCACACACACAACACACAACAAAAE	23	6	2.5023965248708053e-07	43.466993469328585
v23CCCCACCACACCACACACCACACACACACAACAACAACAAAE	23	6	2.682988188751519e-07	21.872676300000002
v23CCCCACCACACCACACACCACACACACACAACACAACAAAAE	23	6	1.7343867324374887e-07	43.466993469328585
v23CCCCACCACACCACACACCACACACACACAACACAACAADEE	23	6	1.6946287329562202e-07	43.466993469328585
v23CCCCACCACACCACACACCACACACACACAACCAAACAADEE	23	6	2.142316712240409e-07	43.466993469328585
v23CCCCACCACACCACACACCACACACACACACACAAACAAAAE	23	6	1.5858925072108052e-07	55.27909663310495
v23CCCCACCACACCACACACCACACACCAACACACAAACADEAE	23	6	2.0893244013485573e-07	21.872676300000002
v23CCCCACCACACCACACACCACACACCAACACACCAAABABBE	23	6	2.4609278229140483e-07	43.466993469328585
v23CCCCACCACACCACCACACCACACACAACAACACAAACAAAE	23	6	1.6743735105364987e-07	55.27909663310495
v23CCCCACCACACCACCACACCACACACAACACAACCAAABAAE	23	6	1.3092554649357588e-07	55.27909663310495
v23CCCCACCACCACACCACACACACAACACCAACACACAAABBE	23	6	1.899153234648633e-07	43.466993469328585
v23CCCCACCACCACACCACACACACACAACACACAACACAAABE	23	6	4.0233339248619755e-07	21.872676300000002
v23CCCCACCACCACACCACACACACACAACACACACAACAAAAE	23	6	2.7503490324989515e-07	21.872676300000002
v23CCCCACCACCACACCACACACACACAACCAACACAACAADEE	23	6	4.038850792439321e-07	43.466993469328585
v23CCCCACCACCACACCACACACACACACACAACACAACAAAAE	23	6	1.838330734806072e-07	55.27909663310495
v24CCCACACACACACACACACACACACACACACACACACACACAAE	24	6	4.5332527333469e-06	2.1000000000000014
v24CCCACACACCAACACACCAACACACCAACACACCAACACACAAE	24	6	9.14198233565144e-06	2.1000000000000014
v24CCCACACCAACACACCAACACACCAACACACCAACACACCAABE	24	6	8.140135000646409e-06	2.1000000000000014
v24CCCACACCACACAACCACACAACCACACAACCACACAACCAABE	24	6	1.2444315112640667e-06	2.1000000000000014
v24CCCACACCACACACACCACACACAACCACACACAACAACACAAE	24	6	5.600228911204141e-07	21.872676300000002
v24CCCACACCACACACACCACACACAACCACACACAACCAACADEE	24	6	8.881820153365462e-07	21.872676300000002
v24CCCACACCACCACACACCACAACACACACCACAACADECACAAE	24	6	2.683595942829922e-06	21.872676300000002
v24CCCACACCACCACACACCACACCACACACACCACACAABABABE	24	6	2.479524421034527e-06	21.872676300000002
v24CCCACCACACCACACAACACCACACAACACCACACAACAACAAE	24	6	1.3891171695598655e-07	55.27909663310495
v24CCCACCACACCACACAACACCACACAACACCACACAACACAAAE	24	6	1.3290218761074985e-07	43.466993469328585
v24CCCACCACACCACACACAACCACACACAACCACACACAACADEE	24	6	8.434305420151192e-06	21.872676300000002
v24CCCACCACACCACACACACACCACACAACACACCACACAADEAE	24	6	1.7641353403449662e-07	21.872676300000002
v24CCCACCACACCACACACACACCACACACAACACACACACAABAE	24	6	1.9577836744023527e-07	21.872676300000002
v24CCCACCACACCACACACACACCACACACAACACCACACADAEAE	24	6	1.1865397209083177e-07	43.466993469328585
v24CCCACCACACCACACACACACCACACACACAACCACACAADEAE	24	6	5.678564995769956e-07	21.872676300000002
v24CCCACCACACCACACACACACCACACACACAACCACACADAEAE	24	6	6.732690636140512e-07	21.872676300000002
v24CCCACCACACCACACCAACACCAACACCAACACCAACACDEABE	24	6	7.961024169415283e-07	2.1000000000000014
v24CCCACCACACCACACCAACACCACACACAACACACACACAAABE	24	6	3.8942640313160064e-07	21.872676300000002
v24CCCACCACACCACACCAACACCACACACAACACACACACAABAE	24	6	1.9419993146136788e-07	21.872676300000002
v24CCCACCACACCACACCAACACCACACACAACACCACACADAEAE	24	6	2.0693939993531868e-07	43.466993469328585
v24CCCACCACACCACACCAACACCACACACCAABACCACACADEAE	24	6	1.9848560371380672e-07	43.466993469328585
v24CCCACCACACCACACCAACACCACACACDEACCACACACAAABE	24	6	2.253831018874457e-07	43.466993469328585
v24CCCACCACCACACACCACACCACACACACACAACCAACAADAEE	24	6	1.6361795630869587e-06	21.872676300000002
v24CCCACCACCACCACAACACCACACCAAACACCACACACDEAABE	24	6	1.2726116940712894e-06	21.872676300000002
v24CCCACCACCACCACACAACACACCACACAACACACACACAAAAE	24	6	1.047224195163205e-06	43.466993469328585
v24CCCACCACCACCACACACACCACACCAAACACACAACACDEAAE	24	6	8.654630068100745e-07	21.872676300000002
v24CCCACCACCACCACACCACACCACACACACACACAAACAAADEE	24	6	1.3193170627958659e-06	21.872676300000002
v24CCCACCCACCACCACACCAACAACACCACACACCAAACAADEAE	24	6	6.537528475901999e-07	2.1000000000000014
v24CCCACCCACCACCACACCACACACACACACAACAACACAAABAE	24	6	2.5706041307073246e-07	21.872676300000002
v24CCCCACCACACACACACACACACACACACACACACACAACAAAE	24	6	3.068253789783422e-07	21.872676300000002
v24CCCCACCACACACACACCAACACACACACCAACACACAACAAAE	24	6	3.398572936481654e-07	21.872676300000002
v24CCCCACCACACACACACCACAACACACACCACAACACAACAAAE	24	6	6.710043511820219e-07	21.872676300000002
v24CCCCACCACACACACACCACACACACAACACACACACAACAAAE	24	6	3.8706256636160627e-07	43.466993469328585
v24CCCCACCACACACACACCACACACACAACCAACACACAACAAAE	24	6	4.2733528101681736e-07	43.466993469328585
v24CCCCACCACACACACACCACACACACAACCACAACACAACAAAE	24	6	4.643442273797734e-07	43.466993469328585
v24CCCCACCACACACACACCACACACACACACAACACACAACAAAE	24	6	2.813936698995063e-07	21.872676300000002
v24CCCCACCACACACACACCACACACACACACACAACACAACAAAE	24	6	2.753917356899752e-07	21.872676300000002
v24CCCCACCACACACACACCACACACACACACACACAACACAAABE	24	6	1.148462944019835e-06	21.872676300000002
v24CCCCACCACACACACACCACACACACACACACACACAACAAAAE	24	6	2.5253979992586553e-07	21.872676300000002
v24CCCCACCACACACACACCACACACACACACCAACACAACAADEE	24	6	2.6219335810577996e-07	43.466993469328585
v24CCCCACCACACACCACACACACAACCACACACACAACAACAAAE	24	6	5.661428937971315e-07	21.872676300000002
v24CCCCACCACACACCACACACACAACCACACACACAACCAAABAE	24	6	2.709020625396789e-07	21.872676300000002
v24CCCCACCACACACCACACACACACACACACAACACACAACAAAE	24	6	3.161393426975114e-07	21.872676300000002
v24CCCCACCACACACCACACACACACACACACACAACACAACAAAE	24	6	2.8808199143284616e-07	21.872676300000002
v24CCCCACCACACACCACACACACACACACACACACAACAACAAAE	24	6	5.970379737860988e-07	21.872676300000002
v24CCCCACCACACACCACACACACACACACACACACACAAACAAAE	24	6	1.9906557575777395e-07	21.872676300000002
v24CCCCACCACACACCACACACACACACACACACACACAACAAAAE	24	6	2.2767066340018704e-07	21.872676300000002
v24CCCCACCACACACCACACACACACACCAACACACACAACAAAAE	24	6	2.2417690633703784e-07	55.27909663310495
v24CCCCACCACACACCACACACACACACCAACACACACAACDEAAE	24	6	3.3604058340340313e-07	43.466993469328585
v24CCCCACCACACACCACACACACACACCACAACACACAACAAAAE	24	6	3.8480627640111e-07	21.872676300000002
v24CCCCACCACACACCACACCACACACACAACACACAACACAAABE	24	6	2.168592610287806e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACAACACACACAACAAAAE	24	6	3.832598593307356e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACAACACCAAACACAAABE	24	6	4.301532157761056e-07	21.872676300000002
v24CCCCACCACACACCACACCACACACACAACACCAACAACAAABE	24	6	3.4455816626972083e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACAACACCAACACAAAABE	24	6	2.862517770986671e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACACAACAACACAACAAAE	24	6	2.695692376059186e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACACAACACAACAACAAAE	24	6	2.3277651575686812e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACACAACACAACACAAABE	24	6	3.691389422841224e-07	21.872676300000002
v24CCCCACCACACACCACACCACACACACACAACACACAACAAAAE	24	6	6.242755253405911e-07	21.872676300000002
v24CCCCACCACACACCACACCACACACACACAACACACAACADEAE	24	6	7.83474567613641e-07	21.872676300000002
v24CCCCACCACACACCACACCACACACACACAACCAACAACAAABE	24	6	4.0901856786473767e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACACAACCACAACADAEAE	24	6	3.285907680144392e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACACACACAACACAAAABE	24	6	2.1111409877926526e-07	43.466993469328585
v24CCCCACCACACACCACACCACACACACACACACAACACAAABAE	24	6	2.0040817822281018e-07	55.27909663310495
v24CCCCACCACACACCACACCACACACACCAACACACAACAADBEE	24	6	3.1901039856798224e-07	43.466993469328585
v24CCCCACCACACCACACACACAACCACACACACAACACAACAAAE	24	6	6.260888118067303e-07	21.872676300000002
v24CCCCACCACACCACACACACAACCACACACACAACCAACAADEE	24	6	2.4185951866155013e-06	21.872676300000002
v24CCCCACCACACCACACACACACACACACACACAACACAACAAAE	24	6	1.9222206063736846e-07	55.27909663310495
v24CCCCACCACACCACACACACACACACACACACACAACAACAAAE	24	6	3.7374516070295755e-07	21.872676300000002
v24CCCCACCACACCACACACACACACACACACACACAACACAAABE	24	6	4.1635282705141906e-07	21.872676300000002
v24CCCCACCACACCACACACACACACACACACACACACAACAAAAE	24	6	1.1544076586733914e-07	43.466993469328585
v24CCCCACCACACCACACACACACACCAACACACACAACAACAAAE	24	6	1.0280978552946297e-06	21.872676300000002
v24CCCCACCACACCACACACACACACCAACACACACAACCAAABAE	24	6	7.468303904396547e-07	21.872676300000002
v24CCCCACCACACCACACACACACACCACAACACACAACCAAABAE	24	6	4.048042823019374e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACAACACACAACACAACAAAE	24	6	2.8156486202744556e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACACAACACACAACACAAABE	24	6	2.787005601303015e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACACAACACACACAACAAAAE	24	6	3.805156977541468e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACACAACACCAACAACAAABE	24	6	3.13468561539642e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACACACAACAACACAACAAAE	24	6	1.8322900026593127e-07	55.27909663310495
v24CCCCACCACACCACACACCACACACACACAACACAACAACAAAE	24	6	1.7811270423909984e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACACACAACACAACACAAABE	24	6	1.9130222812607787e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACACACAACACACAAACAAAE	24	6	4.923353364397656e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACACACAACACACAACAAAAE	24	6	3.775008929603142e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACACACAACCAAACACAAABE	24	6	4.065320405752406e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACACACAACCAACACAAAABE	24	6	2.2282647405784302e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACACACAACCAACACAADEBE	24	6	1.809425038825575e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACACACACACAACAAACAAAE	24	6	2.454928228244313e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACACACACACAACAACAAAAE	24	6	2.3546147719307958e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACACACACACAACAACAAABE	24	6	2.241894290893559e-07	55.27909663310495
v24CCCCACCACACCACACACCACACACACACACACAACACAAAABE	24	6	2.048647416337005e-07	55.27909663310495
v24CCCCACCACACCACACACCACACACACACACACACAAACAAAAE	24	6	2.1496538976811327e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACCAACACACAACAACAAAAE	24	6	5.996274940466436e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACCAACACACAACAACAAABE	24	6	5.655247305963056e-07	43.466993469328585
v24CCCCACCACACCACACACCACACACCAACACACAACAACDEAAE	24	6	4.1767541458877806e-07	21.872676300000002
v24CCCCACCACACCACACACCACACACCAACACACAACACADEABE	24	6	2.0933392986082184e-07	21.872676300000002
v24CCCCACCACACCACCACACCACACACAACACAACACAACAAAAE	24	6	1.626475299405735e-07	43.466993469328585
v24CCCCACCACACCACCACACCACACACAACACAACACAACAADEE	24	6	1.6904251198426588e-07	43.466993469328585
v24CCCCACCACACCACCACACCACACACAACACAACCAAACAADEE	24	6	2.4755870089635565e-07	43.466993469328585
v24CCCCACCACACCACCACACCACACACAACACAACCAACAAADEE	24	6	2.003331411575914e-07	49.112965600533286
v24CCCCACCACACCACCACACCACACACAACACACACAAACAAAAE	24	6	1.6197104311813554e-07	55.27909663310495
v24CCCCACCACACCACCACACCACACACAACCAAACCAAACAADEE	24	6	3.225744251636938e-07	21.872676300000002
v24CCCCACCACACCACCACACCACACACACACAACACAACAAADEE	24	6	5.210955172874645e-07	21.872676300000002
v24CCCCACCACCACACCACACACACAACACACACACACAACAAAAE	24	6	3.5940869112718806e-07	21.872676300000002
v24CCCCACCACCACACCACACACACACACACAACACAACAACAAAE	24	6	1.6219832081531022e-07	55.27909663310495
v24CCCCACCACCACACCACACACACACACACAACACAACACAAABE	24	6	2.3730960823230663e-07	55.27909663310495
v24CCCCACCACCACACCACACACACACACACAACACACAACAAAAE	24	6	3.3851626505479233e-07	43.466993469328585
v24CCCCACCACCACACCACACACACACACACACAACAACAACAAAE	24	6	1.8570740442254312e-07	43.466993469328585
v24CCCCACCACCACACCACACACACACACACACAACACAACAADEE	24	6	1.9005637510499516e-07	21.872676300000002
v24CCCCACCACCACACCACACACACACACACCAACACACAAAABBE	24	6	2.545022388346814e-07	43.466993469328585
v24CCCCACCACCACACCACACACACACACACCACAACACAAAABAE	24	6	2.1707155373599904e-07	43.466993469328585
v24CCCCACCACCACACCACACACACCAACACACAACAACAACAAAE	24	6	1.6067559123925438e-07	21.872676300000002
v24CCCCACCACCACACCACACACACCAACACACAACAACCAAABAE	24	6	1.5219977834804167e-07	21.872676300000002
v24CCCCACCACCACACCACACACACCAACACACACAAACCAAABAE	24	6	1.53312603905721e-07	43.466993469328585
v24CCCCACCACCACACCACACACACCAACACCACAACACADBEABE	24	6	2.725617167312824e-07	21.872676300000002
v24CCCCACCACCACACCACACACACCAACACCACAACACADEABAE	24	6	1.8245583085676125e-07	43.466993469328585
v24CCCCACCACCACACCACACCAACACACACACAACAACAACAAAE	24	6	2.423518660791393e-07	43.466993469328585
v24CCCCACCACCACACCACACCAACACACACACAACCAACAAADEE	24	6	2.3293004454426648e-07	43.466993469328585
v24CCCCACCACCACACCACACCACACACACACAAACCAAACAADEE	24	6	2.277531304525634e-07	21.872676300000002
v25CCCACACACACACACACACACACACACACACACACACACACACAAE	25	6	7.50043272286562e-06	2.1000000000000014
v25CCCACACACCAACACACCAACACACCAACACACCAACACACCAABE	25	6	1.576707592819278e-05	2.1000000000000014
v25CCCACACACCACACAACCACACAACCACACAACCACACAACCAABE	25	6	6.889801781576538e-07	21.872676300000002
v25CCCACACACCACACACACCACACACAACCACACACAACCAACADEE	25	6	8.196258637102584e-07	21.872676300000002
v25CCCACACACCACACACACCACACACACACACACACACAACACAABE	25	6	1.0236242161504896e-06	21.872676300000002
v25CCCACACCACACACACACACACACACACACACACACACAACACAAE	25	6	1.0815963502384483e-06	21.872676300000002
v25CCCACACCACACACACACACACACACACACACACACACACACADEE	25	6	6.470996912552304e-07	21.872676300000002
v25CCCACACCACACACACCACACACAACCACACACAACACACACAAAE	25	6	1.2240117265545442e-06	21.872676300000002
v25CCCACACCACACACACCACACACAACCACACACAACCAACACAAAE	25	6	2.751004118087336e-06	2.1000000000000014
v25CCCACACCACACACACCACACACACACACACACAACACACACAAAE	25	6	2.205410879530141e-07	43.466993469328585
v25CCCACACCACACACACCACACACACACACACACACAACACACAAAE	25	6	2.3018778860044262e-07	21.872676300000002
v25CCCACACCACACACACCACACACACACACACACACAACACACADEE	25	6	2.7223060602833666e-07	21.872676300000002
v25CCCACACCACACACACCACACACACACCACACACADECAACACAAE	25	6	2.558951910512793e-06	21.872676300000002
